"a_id","level_id","name"
"1","4.1.1.159","F: Saf4_Yju2"
"1","4.1.1.161","F: DUF4178"
"1","4.1.1.162","F: DUF502"
"1","4.1.1.163","F: BURP"
"1","4.1.1.165","F: DUF6501"
"1","4.1.1.166","F: DUF2314"
"1","4.1.1.167","F: SH3_1,p47_phox_C,NCF1_PBR_AIR"
"1","4.1.1.168","F: DUF2187"
"1","4.1.1.169","F: DUF4819"
"1","4.1.1.170","F: Rad9_Rad53_bind"
"1","4.1.1.173","F: DUF4216"
"1","4.1.1.174","F: DUF951"
"1","4.1.1.175","F: MSSS"
"1","4.1.1.178","F: ribosomal_L24"
"1","4.1.1.179","F: DUF6590"
"1","4.1.1.180","F: DUF3107"
"1","4.1.1.181","F: DUF1820"
"1","4.1.1.182","F: DUF2097"
"1","4.1.1.183","F: DUF4926"
"1","4.1.1.185","F: DUF2196"
"1","4.1.1.186","F: DUF5397"
"1","4.1.1.187","F: DIRP"
"1","4.1.1.188","F: Imm26"
"1","4.1.1.189","F: DUF2829"
"1","4.1.1.190","F: Transposase_23"
"1","4.1.1.214","F: GCN5L1"
"1","4.1.1.215","F: G-patch_2"
"1","4.1.1.216","F: "
"1","4.1.1.217","F: zf-CCCH_4"
"1","4.1.1.218","F: PWP3A-B_N"
"1","4.1.1.219","F: LSM12_LSM"
"1","4.1.1.220","F: BAHCC1-like_Tudor"
"1","4.1.1.221","F: DUF6914"
"1","4.1.1.222","F: DUF6948"
"1","4.1.1.223","F: KIF2A-like_1st"
"1","4.1.1.224","F: Integrase_p58_C"
"1","4.1.1.225","F: DUF7025"
"1","4.1.1.226","F: KDM3B_Tudor"
"1","4.1.1.227","F: PWWP_KDM3B"
"1","4.1.1.228","F: "
"1","4.1.1.229","F: "
"1","4.1.1.230","F: DUF7030"
"1","4.1.2","T: Stringent starvation protein B, SspB"
"1","4.1.2.1","F: SspB"
"1","4.1.2.2","F: MJ1316"
"1","4.1.3","T: Calcium-binding protein CcbP"
"1","4.1.3.1","F: Calci_bind_CcbP"
"1","4.2","H: SAND"
"1","4.2.1","T: SAND"
"1","4.2.1.1","F: SAND"
"1","4.2.1.2","F: c-SKI_SMAD_bind"
"1","4.2.1.3","F: RAMA"
"1","4.2.1.4","F: TDBD"
"1","4.6","H: PRC-barrel domain"
"1","4.6.1","T: PRC-barrel domain"
"1","4.6.1.2","F: PRC"
"1","4.6.1.3","F: CAMSAP_CKK"
"1","4.6.1.5","F: tRNA_Me_trans_M"
"1","4.7","H: RNase P subunit p29"
"1","4.7.1","T: RNase P subunit p29"
"1","4.7.1.1","F: RNase_P-MRP_p29"
"1","4.7.1.2","F: ROF"
"1","4.8","H: Chromo domain-like"
"1","4.8.1","T: Chromo domain-like"
"1","4.8.1.1","F: Chromo"
"1","4.8.1.2","F: Chromo_shadow"
"1","4.8.1.3","F: 7kD_DNA_binding"
"1","4.8.1.4","F: MBT"
"1","4.8.1.5","F: LytTR"
"1","4.8.1.6","F: Tudor-knot"
"1","4.8.1.7","F: SAWADEE"
"1","4.8.1.8","F: GEN1_C"
"1","4.8.1.9","F: Chromo_2"
"1","4.8.1.10","F: MSL3_chromo-like"
"1","4.8.1.13","F: ComK"
"1","4.8.1.18","F: Myosin_N"
"1","4.8.1.19","F: WAC_Acf1_DNA_bd"
"1","4.8.1.20","F: PWP3A-B_N"
"1","4.8.1.21","F: PTM_DIR17_Tudor"
"1","4.8.1.22","F: DUF7025"
"1","4.10","H: Fumarylacetoacetate hydrolase, FAH, N-terminal domain"
"1","4.10.1","T: Fumarylacetoacetate hydrolase, FAH, N-terminal domain"
"1","4.10.1.1","F: FAA_hydrolase_N"
"1","4.10.1.2","F: FAA_hydro_N_2"
"1","4.11","H: LexA/Signal peptidase"
"1","4.11.1","T: LexA/Signal peptidase"
"1","4.11.1.1","F: Peptidase_S24"
"1","4.11.1.2","F: Peptidase_S26"
"1","4.11.1.3","F: Phage_CI_C"
"1","4.11.1.4","F: RuBisCo_chap_C"
"1","4.12","H: Methuselah ectodomain"
"1","4.12.1","T: Methuselah ectodomain"
"1","4.12.1.1","F: Methuselah_N"
"1","4.15","H: TrmB C-terminal domain-like"
"1","4.15.1","T: TrmB C-terminal domain-like"
"1","4.15.1.1","F: Regulator_TrmB"
"1","4.16","H: PhtA domain-like"
"1","4.16.1","T: PhtA domain-like"
"1","4.16.1.1","F: Strep_his_triad"
"1","4.17","H: GatD N-terminal domain-like"
"1","4.17.1","T: GatD N-terminal domain-like"
"1","4.17.1.1","F: GatD_N"
"1","4.18","H: Plus3"
"1","4.18.1","T: Plus3"
"1","4.18.1.1","F: Plus-3"
"1","4.21","H: ImpE-like"
"1","4.21.1","T: ImpE-like"
"1","4.21.1.1","F: ImpE"
"1","4.22","H: Hypothetical protein ORF131"
"1","4.22.1","T: Hypothetical protein ORF131"
"1","4.22.1.1","F: PSV_ORF131-like_dom"
"1","4.23","H: Dom34/Pelota N-terminal domain-like"
"1","4.23.1","T: Dom34/Pelota N-terminal domain-like"
"1","4.23.1.1","F: eRF1_1"
"1","4.24","H: PA1645"
"1","4.24.1","T: PA1645"
"1","4.24.1.1","F: DUF5086"
"1","4.25","H: Auxin response factor dimerization domain and ancillary domain"
"1","4.25.1","T: Auxin response factor dimerization domain and ancillary domain"
"1","4.25.1.1","F: Auxin_resp"
"1","4.26","H: Chromatin protein Cren7"
"1","4.26.1","T: Chromatin protein Cren7"
"1","4.26.1.1","F: Cren7"
"1","4.27","H: Mitoribosomal protein mS34"
"1","4.27.1","T: Mitoribosomal protein mS34"
"1","4.27.1.1","F: MRP-S34"
"1","4.28","H: Hantavirus structural glycoprotein Gn ectodomain subdomain II"
"1","4.28.1","T: Hantavirus structural glycoprotein Gn ectodomain subdomain II"
"1","4.28.1.1","F: Hanta_Gn-H"
"1","4.30","H: Insertion domain of baseplate gp8"
"1","4.30.1","T: Insertion domain of baseplate gp8"
"1","4.30.1.1","F: Phage-Gp8"
"1","4.31","H: Central WYL domain of RspWYL1"
"1","4.31.1","T: Central WYL domain of RspWYL1"
"1","4.31.1.1","F: WYL"
"1","7","X: PDZ domain"
"1","7.1","H: PDZ domain"
"1","7.1.1","T: PDZ domain"
"1","7.1.1.1","F: PDZ"
"1","7.1.1.3","F: PDZ,PDZ_5"
"1","7.1.1.4","F: GRASP55_65"
"1","7.1.1.5","F: PDZ_2"
"1","7.1.1.6","F: Tricorn_PDZ"
"1","7.1.1.7","F: PDZ_3"
"1","7.1.1.8","F: PDZ_4"
"1","7.1.1.9","F: PDZ_5"
"1","7.1.1.10","F: PDZ_6"
"1","7.1.1.12","F: PDZ_1"
"1","9","X: Lipocalins/Streptavidin"
"1","9.1","H: Lipocalins"
"1","9.1.1","T: Lipocalins"
"1","9.1.1.1","F: Lipocalin"
"1","9.1.1.2","F: Nitrophorin"
"1","9.1.1.3","F: His_binding"
"1","9.1.1.4","F: META"
"1","9.1.1.5","F: Triabin"
"1","9.1.1.6","F: NlpE"
"1","9.1.1.10","F: VDE"
"1","9.1.1.11","F: Lipocalin_2"
"1","9.1.1.12","F: THAP4_heme-bd"
"1","9.1.1.15","F: DUF2147"
"1","9.1.1.17","F: MoaF"
"1","9.1.1.18","F: ApoM"
"1","9.1.1.19","F: MxiM"
"1","9.1.1.21","F: Cyclin_D1_bind"
"1","9.1.1.23","F: DUF3598_N"
"1","9.1.1.24","F: Lipocalin_7"
"1","9.1.1.25","F: DUF4822"
"1","9.1.1.26","F: DUF4847"
"1","9.1.1.27","F: MoaF_C"
"1","9.1.1.28","F: Pallilysin"
"1","9.1.1.29","F: BFA1_C"
"1","9.1.1.32","F: DUF4828"
"1","9.1.1.33","F: DUF1365"
"1","9.1.1.34","F: PAP_fibrillin"
"1","9.1.1.36","F: DUF3833"
"1","9.1.1.37","F: DUF6314"
"1","9.1.1.40","F: Herpes_UL52"
"1","9.2","H: Avidin/Streptavidin"
"1","9.2.1","T: Avidin/Streptavidin"
"1","9.2.1.1","F: Avidin"
"1","9.2.1.2","F: Vac_ImportDeg"
"1","9.3","H: Quinohemoprotein amine dehydrogenase A chain, domain 3-like"
"1","9.3.1","T: Quinohemoprotein amine dehydrogenase A chain, domain 3-like"
"1","9.3.1.1","F: Qn_am_d_aII"
"1","9.3.1.2","F: BT_2262-like_C"
"1","9.3.1.3","F: Eryth_link_C"
"1","9.4","H: D-aminopeptidase, middle and C-terminal domains"
"1","9.4.1","T: D-aminopeptidase, middle and C-terminal domains"
"1","9.4.1.2","F: DUF3471"
"1","9.5","H: Hypothetical protein TT1927B"
"1","9.5.1","T: Hypothetical protein TT1927B"
"1","9.5.1.1","F: YceI"
"1","9.6","H: Staphostatin"
"1","9.6.1","T: Staphostatin"
"1","9.6.1.1","F: Staphostatin_A"
"1","9.6.1.2","F: Staphostatin_B"
"1","9.7","H: Metalloprotease inhibitor"
"1","9.7.1","T: Metalloprotease inhibitor"
"1","9.7.1.1","F: Inh"
"1","9.8","H: Dipeptidyl peptidase I (cathepsin C), exclusion domain"
"1","9.8.1","T: Dipeptidyl peptidase I (cathepsin C), exclusion domain"
"1","9.8.1.1","F: CathepsinC_exc"
"1","9.9","H: Hypothetical protein YwiB"
"1","9.9.1","T: Hypothetical protein YwiB"
"1","9.9.1.1","F: DUF1934"
"1","9.10","H: Uncharacterized protein bvu_3222"
"1","9.10.1","T: Uncharacterized protein bvu_3222"
"1","9.10.1.1","F: DUF4251"
"1","9.11","H: YdhA-like"
"1","9.11.1","T: YdhA-like"
"1","9.11.1.1","F: MliC"
"1","9.11.1.2","F: Pep_M12B_propep"
"1","9.13","H: AOC barrel-like"
"1","9.13.1","T: AOC barrel-like"
"1","9.13.1.1","F: Dirigent"
"1","9.13.1.3","F: DUF3224"
"1","9.13.1.4","F: DUF3237"
"1","9.14","H: Uncharacterized protein YLR301W"
"1","9.14.1","T: Uncharacterized protein YLR301W"
"1","9.14.1.1","F: HRI1"
"1","9.14.1.2","F: Lipocalin_5"
"1","9.15","H: TLDC domain of oxidation resistance protein 2"
"1","9.15.1","T: TLDC domain of oxidation resistance protein 2"
"1","9.15.1.1","F: TLD"
"1","9.16","H: Hypothetical protein Atu4866"
"1","9.16.1","T: Hypothetical protein Atu4866"
"1","9.16.1.1","F: Atu4866"
"1","9.16.1.3","F: APCDDC"
"1","9.16.1.4","F: Rot1"
"1","9.17","H: Lipoprotein YedD"
"1","9.17.1","T: Lipoprotein YedD"
"1","9.17.1.1","F: YedD"
"1","9.19","H: hypothetical protein SAV1798"
"1","9.19.1","T: hypothetical protein SAV1798"
"1","9.19.1.1","F: DUF4909"
"1","9.20","H: Uncharacterized protein Tcur_1030"
"1","9.20.1","T: Uncharacterized protein Tcur_1030"
"1","9.20.1.1","F: GXWXG,DUF4334"
"1","9.23","H: Hypothetical protein BT_0869"
"1","9.23.1","T: Hypothetical protein BT_0869"
"1","9.23.1.2","F: Lipocalin_8"
"1","9.23.1.4","F: PAP_fibrillin"
"1","9.24","H: hypothetical protein BACOVA_00364"
"1","9.24.1","T: hypothetical protein BACOVA_00364"
"1","9.24.1.1","F: DUF4488"
"1","9.25","H: Uncharacterized protein BACOVA_03322 C-terminal domain"
"1","9.25.1","T: Uncharacterized protein BACOVA_03322 C-terminal domain"
"1","9.25.1.1","F: BT_3044-like_C"
"1","9.27","H: LpqH"
"1","9.27.1","T: LpqH"
"1","9.27.1.1","F: Myco_19_kDa"
"1","9.28","H: Barrel domain in extracellular arabinanase"
"1","9.28.1","T: Barrel domain in extracellular arabinanase"
"1","9.28.1.1","F: GH43_C"
"1","50","X: Herpes virus serine proteinase, assemblin"
"1","50.1","H: Herpes virus serine proteinase, assemblin"
"1","50.1.1","T: Herpes virus serine proteinase, assemblin"
"1","50.1.1.1","F: Peptidase_S21"
"1","50.1.1.2","F: Peptidase_S77"
"1","50.1.1.3","F: Peptidase_S78"
"1","50.1.1.4","F: DUF2213"
"1","54","X: EV matrix protein"
"1","54.1","H: EV matrix protein"
"1","54.1.1","T: EV matrix protein"
"1","54.1.1.1","F: Matrix"
"1","54.1.1.2","F: Pneumo_matrix"
"1","54.1.1.3","F: VP40"
"1","54.1.1.4","F: BDV_M"
"1","55","X: Urease metallochperone UreE-N"
"1","55.1","H: Urease metallochperone UreE-N"
"1","55.1.1","T: Urease metallochperone UreE-N"
"1","55.1.1.1","F: UreE_N"
"1","58","X: Oncogene product-like"
"1","58.1","H: Oncogene products"
"1","58.1.1","T: Oncogene products"
"1","58.1.1.1","F: TCL1_MTCP1"
"1","58.2","H: LigD phosphoesterase domain"
"1","58.2.1","T: LigD phosphoesterase domain"
"1","58.2.1.1","F: LigD_N"
"1","60","X: SPOC domain-like"
"1","60.1","H: SPOC domain-related"
"1","60.1.1","T: SPOC domain"
"1","60.1.1.1","F: SPOC"
"1","60.1.1.2","F: Med25"
"1","60.1.1.3","F: Sld7_N"
"1","60.1.1.4","F: Chp1-like_SPOC"
"1","60.1.1.5","F: IntS14_b-barrel"
"1","60.1.1.6","F: Mat89Bb"
"1","60.1.2","T: Ku70/80 subunit middle domain"
"1","60.1.2.1","F: Ku"
"1","60.1.2.2","F: Ku,Ku_C"
"1","60.1.2.3","F: Ku_C"
"1","60.2","H: Sld3 N-terminal domain"
"1","60.2.1","T: Sld3 N-terminal domain"
"1","60.2.1.1","F: Sld3_N"
"1","63","X: Mannose 6-phosphate receptor domain"
"1","63.1","H: Mannose 6-phosphate receptor domain"
"1","63.1.1","T: Mannose 6-phosphate receptor domain"
"1","63.1.1.1","F: CIMR"
"1","63.1.1.2","F: Man-6-P_recep"
"1","63.1.1.3","F: PRKCSH"
"1","63.1.1.4","F: PRKCSH_1"
"1","63.1.1.5","F: ATG27"
"1","70","X: beta-clip"
"1","70.1","H: MoeA C-terminal domain-like"
"1","70.1.1","T: MoeA C-terminal domain-like"
"1","70.1.1.1","F: MoeA_C"
"1","70.2","H: dUTPase-like"
"1","70.2.1","T: dUTPase-like"
"1","70.2.1.1","F: dUTPase"
"1","70.2.1.3","F: DCD_N"
"1","70.2.1.5","F: DCD"
"1","70.2.1.6","F: DUF22"
"1","70.3","H: SET domain-like"
"1","70.3.1","T: SET domain-like"
"1","70.3.1.1","F: SET"
"1","70.3.1.2","F: zf-MYND"
"1","70.3.1.3","F: SAF"
"1","70.3.1.4","F: FOG1-like_PR"
"1","70.3.1.5","F: PRDM2_PR"
"1","70.3.1.7","F: "
"1","70.4","H: Head decoration protein D (gpD, major capsid protein D)"
"1","70.4.1","T: Head decoration protein D (gpD, major capsid protein D)"
"1","70.4.1.1","F: HDPD"
"1","70.4.1.3","F: Peptidase_G2"
"1","75","X: Cyclophilin-like"
"1","75.1","H: Cyclophilin-like"
"1","75.1.1","T: Cyclophilin-like"
"1","75.1.1.1","F: Pro_isomerase"
"1","75.1.1.2","F: CT_A_B"
"1","75.1.1.3","F: CT_C_D"
"1","75.1.1.4","F: Cyclophil_like"
"1","75.1.1.5","F: MupG_C"
"1","75.1.1.6","F: DUF3830"
"1","220","X: PH domain-like"
"1","220.1","H: PH domain-like"
"1","220.1.1","T: PH domain-like"
"1","220.1.1.1","F: PH"
"1","220.1.1.2","F: WH1"
"1","220.1.1.4","F: Ran_BP1"
"1","220.1.1.5","F: PID"
"1","220.1.1.6","F: PID,DAB2_SBM"
"1","220.1.1.7","F: IRS"
"1","220.1.1.8","F: GRAM"
"1","220.1.1.9","F: Voldacs"
"1","220.1.1.10","F: SSrecog"
"1","220.1.1.11","F: Rpn13_ADRM1_Pru"
"1","220.1.1.12","F: Myosin_TH1"
"1","220.1.1.13","F: DCP1"
"1","220.1.1.14","F: DM10_dom"
"1","220.1.1.15","F: BBL5"
"1","220.1.1.16","F: DUF1681"
"1","220.1.1.17","F: bPH_1"
"1","220.1.1.18","F: PTB"
"1","220.1.1.19","F: Rttp106-like_middle"
"1","220.1.1.20","F: PH_TFIIH"
"1","220.1.1.21","F: SPT16"
"1","220.1.1.22","F: FERM_C"
"1","220.1.1.23","F: ICAP-1_inte_bdg"
"1","220.1.1.24","F: APP_amyloid"
"1","220.1.1.25","F: CARM1"
"1","220.1.1.26","F: Vps36_ESCRT-II"
"1","220.1.1.27","F: PH_RBD"
"1","220.1.1.28","F: hSac2"
"1","220.1.1.29","F: PH_3"
"1","220.1.1.30","F: PH_BEACH"
"1","220.1.1.31","F: REC114-like"
"1","220.1.1.32","F: Sec3-PIP2_bind"
"1","220.1.1.33","F: PH_8"
"1","220.1.1.34","F: PH_9"
"1","220.1.1.35","F: IQ_SEC7_PH"
"1","220.1.1.36","F: PH_12"
"1","220.1.1.37","F: PH_13"
"1","220.1.1.38","F: UCH_N"
"1","220.1.1.39","F: ZFYVE21_C"
"1","220.1.1.40","F: OCRL_clath_bd"
"1","220.1.1.41","F: Sharpin_PH"
"1","220.1.1.42","F: INPP5B_PH"
"1","220.1.1.43","F: SIN1_PH"
"1","220.1.1.44","F: POB3_N"
"1","220.1.1.45","F: SCAB-PH"
"1","220.1.1.46","F: PH_14"
"1","220.1.1.47","F: PH_16"
"1","220.1.1.48","F: Jak1_Phl"
"1","220.1.1.49","F: Carm_PH"
"1","220.1.1.50","F: PH_17"
"1","220.1.1.52","F: SNX17_FERM_C"
"1","220.1.1.53","F: ISP1_C"
"1","220.1.1.54","F: PH_18"
"1","220.1.1.55","F: SYCP2_SLD"
"1","220.1.1.56","F: ASK_PH"
"1","220.1.1.57","F: PH_20"
"1","220.1.1.58","F: PH-GRAM_MTMR6-like"
"1","220.1.1.59","F: PH1_SSRP1-like"
"1","220.1.1.60","F: ECT2_PH"
"1","220.1.1.61","F: FERM_C_FAK1"
"1","220.1.1.63","F: PH_NF1"
"1","220.1.1.64","F: FERM_C1_MyoVII"
"1","220.1.1.66","F: SOS1_NGEF_PH"
"1","220.1.1.67","F: EVH1_PP4R3"
"1","220.1.1.68","F: PH_Tiam1"
"1","220.1.1.69","F: Meiotic_rec114"
"1","220.1.1.70","F: PH_5"
"1","220.1.1.71","F: Inp1"
"1","220.1.1.72","F: SHOCT"
"1","220.1.1.73","F: DUF3461"
"1","220.1.1.74","F: PIG-H"
"1","220.1.1.76","F: bPH_2"
"1","220.1.1.77","F: FA"
"1","220.1.1.78","F: PH_2"
"1","220.1.1.79","F: TBC1D23_C"
"1","220.1.1.80","F: RME-8_N"
"1","220.1.1.81","F: DUF2550"
"1","220.1.1.82","F: bPH_6"
"1","220.1.1.83","F: VID27_N"
"1","220.1.1.84","F: PH_15"
"1","220.1.1.85","F: PID_2"
"1","220.1.1.86","F: ZGRF1-like_N"
"1","220.1.1.87","F: bPH_3"
"1","220.1.1.88","F: DUF956"
"1","220.1.1.89","F: PH_4"
"1","220.1.1.91","F: Spo7_2_N"
"1","220.1.1.92","F: Mcp5_PH"
"1","220.1.1.93","F: PH_6"
"1","220.1.1.94","F: CLEC16A_C"
"1","220.1.1.95","F: VID27_PH"
"1","220.1.1.96","F: DUF3292"
"1","220.1.1.104","F: Cpta_toxin"
"1","220.1.1.111","F: "
"1","220.1.1.112","F: PH_10"
"1","220.1.1.113","F: PH_11"
"1","220.1.1.114","F: DUF5673"
"1","220.1.1.115","F: PH_19"
"1","220.1.1.116","F: DUF6585"
"1","220.1.1.117","F: VPS13_C"
"1","220.1.1.118","F: RHG20_PH"
"1","220.1.1.119","F: Syntrophin_4th"
"1","220.2","H: PA2021-like"
"1","220.2.1","T: PA2021-like"
"1","220.2.1.1","F: DUF3203"
"1","220.3","H: first barrel domain in viral glycoproteins"
"1","220.3.1","T: first barrel domain in viral glycoproteins"
"1","220.3.1.2","F: Baculo_gp64"
"1","220.3.1.3","F: Glycoprot_B_PH1"
"1","220.4","H: second barrel domain in viral glycoproteins"
"1","220.4.1","T: second barrel domain in viral glycoproteins"
"1","220.4.1.2","F: Baculo_gp64"
"1","220.4.1.3","F: Glycoprot_B_PH2"
"1","220.5","H: NucS N-terminal domain"
"1","220.5.1","T: NucS N-terminal domain"
"1","220.5.1.1","F: NucS_N"
"1","220.6","H: Uncharacterized protein PA3793"
"1","220.6.1","T: Uncharacterized protein PA3793"
"1","220.6.1.1","F: DUF5629"
"1","236","X: GroES-like"
"1","236.1","H: GroES-related"
"1","236.1.1","T: Alcohol dehydrogenase-like, N-terminal domain"
"1","236.1.1.1","F: ADH_N"
"1","236.1.1.2","F: ADH_N,ADH_zinc_N_2"
"1","236.1.1.3","F: "
"1","236.1.1.4","F: ADH_zinc_N_2"
"1","236.1.1.5","F: ADH_N_2"
"1","236.1.1.7","F: "
"1","236.1.2","T: GroES"
"1","236.1.2.1","F: Cpn10"
"1","236.2","H: SacY-like RNA-binding domain"
"1","236.2.1","T: SacY-like RNA-binding domain"
"1","236.2.1.1","F: CAT_RBD"
"1","236.3","H: AF1531-like"
"1","236.3.1","T: AF1531-like"
"1","236.3.1.1","F: DUF655"
"1","239","X: Ribosomal protein L25-like"
"1","239.1","H: Ribosomal protein L25-like"
"1","239.1.1","T: Ribosomal protein L25-like"
"1","239.1.1.2","F: Ribosomal_S6e"
"1","239.1.1.3","F: Ribosomal_L25p"
"1","239.1.1.4","F: MltA"
"1","239.1.1.5","F: tRNA-synt_1c_C"
"1","239.1.1.6","F: tRNA-synt_1c_C2"
"1","239.1.1.7","F: Lhr_WH"
"1","239.2","H: HisI-like"
"1","239.2.1","T: HisI-like"
"1","239.2.1.1","F: PRA-CH"
"1","239.3","H: FAS1 domain"
"1","239.3.1","T: FAS1 domain"
"1","239.3.1.1","F: Fasciclin"
"1","239.4","H: Glutamine synthetase, N-terminal domain"
"1","239.4.1","T: Glutamine synthetase, N-terminal domain"
"1","239.4.1.1","F: Gln-synt_N"
"1","239.4.1.2","F: GSIII_N"
"1","239.4.1.3","F: Gln-synt_N_2"
"1","239.5","H: 40S ribosomal protein S3A N-terminal domain"
"1","239.5.1","T: 40S ribosomal protein S3A N-terminal domain"
"1","239.5.1.1","F: Ribosomal_S3Ae"
"1","264","X: LigT-like"
"1","264.1","H: LigT-related"
"1","264.1.1","T: LigT-related"
"1","264.1.1.1","F: LigT_PEase"
"1","264.1.1.2","F: Corona_NS2A"
"1","264.1.1.3","F: CNPase"
"1","264.1.1.4","F: CPDase"
"1","264.1.1.5","F: 2H-phosphodiest"
"1","264.1.1.6","F: HVSL"
"1","264.1.1.7","F: AKAP7_NLS"
"1","264.1.1.8","F: AKAP7_NLS,AKAP7_RIRII_bdg"
"1","264.1.1.9","F: 2_5_RNA_ligase2"
"1","264.1.1.10","F: tRNA_lig_CPD"
"1","264.2","H: Prokaryotic type I DNA topoisomerase beta-barrel domain"
"1","264.2.1","T: Prokaryotic type I DNA topoisomerase beta-barrel domain"
"1","264.2.1.1","F: Topoisom_bac"
"1","270","X: FMT C-terminal domain-like"
"1","270.1","H: FMT C-terminal domain-related"
"1","270.1.1","T: FMT C-terminal domain-related"
"1","270.1.1.1","F: Pur_DNA_glyco"
"1","270.1.1.2","F: Formyl_trans_C"
"1","270.1.1.3","F: N_formyltrans_C"
"1","271","X: GFP-like"
"1","271.1","H: GFP-like"
"1","271.1.1","T: GFP-like"
"1","271.1.1.1","F: GFP"
"1","271.1.1.2","F: "
"1","271.1.1.4","F: "
"1","271.1.1.5","F: G2F"
"1","290","X: Sortase"
"1","290.1","H: Sortase"
"1","290.1.1","T: Sortase"
"1","290.1.1.1","F: Sortase"
"1","517","X: CBF-like"
"1","517.1","H: Core binding factor beta, CBF"
"1","517.1.1","T: Core binding factor beta, CBF"
"1","517.1.1.1","F: CBF_beta"
"1","517.2","H: TraF"
"1","517.2.1","T: TraF"
"1","517.2.1.1","F: TrbI"
"1","719","X: XRCC4, N-terminal domain-like"
"1","719.1","H: XRCC4, N-terminal domain"
"1","719.1.1","T: XRCC4, N-terminal domain"
"1","719.1.1.1","F: XRCC4"
"1","719.1.1.2","F: XLF"
"1","719.1.1.3","F: PAXX"
"1","719.2","H: NE0471 N-terminal domain-like"
"1","719.2.1","T: NE0471 N-terminal domain-like"
"1","719.2.1.1","F: GBBH-like_N"
"1","719.2.1.2","F: DUF2442"
"1","844","X: Transcriptional factor tubby, C-terminal domain"
"1","844.1","H: Transcriptional factor tubby, C-terminal domain"
"1","844.1.1","T: Transcriptional factor tubby, C-terminal domain"
"1","844.1.1.1","F: Tub"
"1","844.1.1.2","F: LOR"
"1","844.1.1.3","F: DUF6593"
"1","844.1.1.4","F: Scramblase"
"1","844.1.1.5","F: DUF3527"
"1","1023","X: Cell division protein ZapC N-terminal domain"
"1","1023.1","H: Cell division protein ZapC N-terminal domain"
"1","1023.1.1","T: Cell division protein ZapC N-terminal domain"
"1","1023.1.1.1","F: ZapC_N"
"1","1053","X: Factor H-binding protein (fHbp) N-terminal beta-barrel domain"
"1","1053.1","H: Factor H-binding protein (fHbp) N-terminal beta-barrel domain"
"1","1053.1.1","T: Factor H-binding protein (fHbp) N-terminal beta-barrel domain"
"1","1053.1.1.1","F: FHBP_N"
"1","1080","X: Hantavirus structural glycoprotein Gn ectodomain subdomain III"
"1","1080.1","H: Hantavirus structural glycoprotein Gn ectodomain subdomain III"
"1","1080.1.1","T: Hantavirus structural glycoprotein Gn ectodomain subdomain III"
"1","1080.1.1.1","F: Hanta_Gn-H"
"1","1139","X: secretin domain"
"1","1139.1","H: secretin domain"
"1","1139.1.1","T: secretin domain"
"1","1139.1.1.1","F: Secretin"
"1","1170","X: IL8-related"
"1","1170.1","H: IL8-related"
"1","1170.1.1","T: IL8"
"1","1170.1.1.1","F: IL8"
"1","1170.1.1.3","F: CXCL16"
"1","1170.1.2","T: chemokine-related domain in glycoprotein L (gL)"
"1","1170.1.2.3","F: Phage_glycop_gL"
"1","3053","X: barrel domain in putative modulator of DNA gyrase, PmbA/TldD"
"1","3053.1","H: barrel domain in putative modulator of DNA gyrase, PmbA/TldD"
"1","3053.1.1","T: barrel domain in putative modulator of DNA gyrase, PmbA/TldD"
"1","3053.1.1.1","F: PmbA_TldD_3rd"
"1","3083","X: Micronemal adhesive repeat"
"1","3083.1","H: Micronemal adhesive repeat"
"1","3083.1.1","T: Micronemal adhesive repeat"
"1","3083.1.1.1","F: MAR_sialic_bdg"
"1","3111","X: STT3/PglB/AglB beta-barrel domain"
"1","3111.1","H: STT3/PglB/AglB beta-barrel domain"
"1","3111.1.1","T: STT3/PglB/AglB beta-barrel domain"
"1","3111.1.1.1","F: OST_IS"
"1","3111.1.1.2","F: STT3_PglB_C"
"1","3112","X: Uncharacterized protein Dsy0195"
"1","3112.1","H: Uncharacterized protein Dsy0195"
"1","3112.1.1","T: Uncharacterized protein Dsy0195"
"1","3112.1.1.1","F: YabP"
"1","3158","X: uncharacterized protein RUMGNA_01417"
"1","3158.1","H: uncharacterized protein RUMGNA_01417"
"1","3158.1.1","T: uncharacterized protein RUMGNA_01417"
"1","3158.1.1.1","F: DUF5348"
"1","3174","X: Ribosomal protein L14-like"
"1","3174.1","H: Ribosomal protein L14-related"
"1","3174.1.1","T: Ribosomal protein L14-related"
"1","3174.1.1.1","F: Ribosomal_L14"
"1","3174.1.1.2","F: Ribosomal_S8e"
"1","3174.2","H: Barrel domain in flagellar protein FlgA"
"1","3174.2.1","T: Barrel domain in flagellar protein FlgA"
"1","3174.2.1.1","F: ChapFlgA"
"1","3174.3","H: PAAR-repeat protein"
"1","3174.3.1","T: PAAR-repeat protein"
"1","3174.3.1.1","F: PAAR_motif"
"1","3174.3.1.2","F: DUF4280"
"1","3174.3.1.3","F: Tox-PAAR-like"
"1","3174.4","H: Hypothetical protein NegoA.19184.a N-terminal domain"
"1","3174.4.1","T: Hypothetical protein NegoA.19184.a N-terminal domain"
"1","3174.4.1.1","F: DUF4265"
"1","3293","X: LARA domain"
"1","3293.1","H: LARA domain"
"1","3293.1.1","T: LARA domain"
"1","3293.1.1.1","F: LARA_dom"
"1","3335","X: Handle domain in transferrin-binding protein B"
